Version #9: 8/7/2020,,,,,,,,,,,,,,,,,,
"Description: Counties with accessible data (denoted with ""X"") from the datasets listed in the column headings",,,,,,,,,,,,,,,,,,
County id,County,State,Country,JHU,NYT: Case Counts,University of Washington,US Census Bureau: Demographic Estimates,Corona Data Scraper,Google,Apple,IBM Weather,NYT: All Cause Mortality,PlaceIQ,US Bureau of Labor Statistics,Realtor.com,Bureau of Economic Analysis,Opportunity Insights,US CDC: Select Demographic Characteristics
OutofUT_Utah_UnitedStates,Out of UT,Utah,United States,X,,,,,,,,,,,,,,
OutofVT_Vermont_UnitedStates,Out of VT,Vermont,United States,X,,,,,,,,,,,,,,
OutofVA_Virginia_UnitedStates,Out of VA,Virginia,United States,X,,,,,,,,,,,,,,
OutofWA_Washington_UnitedStates,Out of WA,Washington,United States,X,,,,,,,,,,,,,,
OutofWV_WestVirginia_UnitedStates,Out of WV,West Virginia,United States,X,,,,,,,,,,,,,,
OutofWI_Wisconsin_UnitedStates,Out of WI,Wisconsin,United States,X,,,,,,,,,,,,,,
OutofWY_Wyoming_UnitedStates,Out of WY,Wyoming,United States,X,,,,,,,,,,,,,,
Unassigned_Alabama_UnitedStates,Unassigned,Alabama,United States,X,,,,,,,,,,,,,,
Unassigned_Alaska_UnitedStates,Unassigned,Alaska,United States,X,,,,,,,,,,,,,,
Unassigned_Arizona_UnitedStates,Unassigned,Arizona,United States,X,X,,,,,,,,,,,,,
Unassigned_Arkansas_UnitedStates,Unassigned,Arkansas,United States,X,X,,,,,,,,,,,,,
Unassigned_California_UnitedStates,Unassigned,California,United States,X,,,,,,,,,,,,,,
Unassigned_Colorado_UnitedStates,Unassigned,Colorado,United States,X,X,,,,,,,,,,,,,
Unassigned_Connecticut_UnitedStates,Unassigned,Connecticut,United States,X,X,,,,,,,,,,,,,
Unassigned_Delaware_UnitedStates,Unassigned,Delaware,United States,X,X,,,,,,,,,,,,,
Unassigned_DistrictofColumbia_UnitedStates,Unassigned,District of Columbia,United States,X,,,,,,,,,,,,,,
Unassigned_Florida_UnitedStates,Unassigned,Florida,United States,X,X,,,,,,,,,,,,,
Unassigned_Georgia_UnitedStates,Unassigned,Georgia,United States,X,X,,,,,,,,,,,,,
Unassigned_Hawaii_UnitedStates,Unassigned,Hawaii,United States,X,X,,,,,,,,,,,,,
Unassigned_Idaho_UnitedStates,Unassigned,Idaho,United States,X,X,,,,,,,,,,,,,
Unassigned_Illinois_UnitedStates,Unassigned,Illinois,United States,X,X,,,,,,,,,,,,,
Unassigned_Indiana_UnitedStates,Unassigned,Indiana,United States,X,,,,,,,,,,,,,,
Unassigned_Iowa_UnitedStates,Unassigned,Iowa,United States,X,,,,,,,,,,,,,,
Unassigned_Kansas_UnitedStates,Unassigned,Kansas,United States,X,X,,,,,,,,,,,,,
Unassigned_Kentucky_UnitedStates,Unassigned,Kentucky,United States,X,,,,,,,,,,,,,,
Unassigned_Louisiana_UnitedStates,Unassigned,Louisiana,United States,X,X,,,,,,,,,,,,,
Unassigned_Maine_UnitedStates,Unassigned,Maine,United States,X,X,,,,,,,,,,,,,
Unassigned_Maryland_UnitedStates,Unassigned,Maryland,United States,X,,,,,,,,,,,,,,
Unassigned_Massachusetts_UnitedStates,Unassigned,Massachusetts,United States,X,X,,,,,,,,,,,,,
Unassigned_Michigan_UnitedStates,Unassigned,Michigan,United States,X,X,,,,,,,,,,,,,
Unassigned_Minnesota_UnitedStates,Unassigned,Minnesota,United States,X,,,,,,,,,,,,,,
Unassigned_Mississippi_UnitedStates,Unassigned,Mississippi,United States,X,,,,,,,,,,,,,,
Unassigned_Missouri_UnitedStates,Unassigned,Missouri,United States,X,X,,,,,,,,,,,,,
Unassigned_Montana_UnitedStates,Unassigned,Montana,United States,X,,,,,,,,,,,,,,
Unassigned_Nebraska_UnitedStates,Unassigned,Nebraska,United States,X,,,,,,,,,,,,,,
Unassigned_Nevada_UnitedStates,Unassigned,Nevada,United States,X,,,,,,,,,,,,,,
Unassigned_NewHampshire_UnitedStates,Unassigned,New Hampshire,United States,X,,,,,,,,,,,,,,
Unassigned_NewJersey_UnitedStates,Unassigned,New Jersey,United States,X,X,,,,,,,,,,,,,
Unassigned_NewMexico_UnitedStates,Unassigned,New Mexico,United States,X,,,,,,,,,,,,,,
Unassigned_NewYork_UnitedStates,Unassigned,New York,United States,X,,,,,,,,,,,,,,
Unassigned_NorthCarolina_UnitedStates,Unassigned,North Carolina,United States,X,,,,,,,,,,,,,,
Unassigned_NorthDakota_UnitedStates,Unassigned,North Dakota,United States,X,X,,,,,,,,,,,,,
Unassigned_Ohio_UnitedStates,Unassigned,Ohio,United States,X,,,,,,,,,,,,,,
Unassigned_Oklahoma_UnitedStates,Unassigned,Oklahoma,United States,X,,,,,,,,,,,,,,
Unassigned_Oregon_UnitedStates,Unassigned,Oregon,United States,X,,,,,,,,,,,,,,
Unassigned_Pennsylvania_UnitedStates,Unassigned,Pennsylvania,United States,X,,,,,,,,,,,,,,
Unassigned_RhodeIsland_UnitedStates,Unassigned,Rhode Island,United States,X,X,,,,,,,,,,,,,
Unassigned_SouthCarolina_UnitedStates,Unassigned,South Carolina,United States,X,,,,,,,,,,,,,,
Unassigned_SouthDakota_UnitedStates,Unassigned,South Dakota,United States,X,X,,,,,,,,,,,,,
Unassigned_Tennessee_UnitedStates,Unassigned,Tennessee,United States,X,X,,,,,,,,,,,,,
Unassigned_Texas_UnitedStates,Unassigned,Texas,United States,X,,,,,,,,,,,,,,
Unassigned_Utah_UnitedStates,Unassigned,Utah,United States,X,X,,,,,,,,,,,,,
Unassigned_Vermont_UnitedStates,Unassigned,Vermont,United States,X,X,,,,,,,,,,,,,
Unassigned_Virginia_UnitedStates,Unassigned,Virginia,United States,X,X,,,,,,,,,,,,,
Unassigned_Washington_UnitedStates,Unassigned,Washington,United States,X,X,,,,,,,,,,,,,
Unassigned_WestVirginia_UnitedStates,Unassigned,West Virginia,United States,X,,,,,,,,,,,,,,
Unassigned_Wisconsin_UnitedStates,Unassigned,Wisconsin,United States,X,,,,,,,,,,,,,,
Unassigned_Wyoming_UnitedStates,Unassigned,Wyoming,United States,X,,,,,,,,,,,,,,
Unassigned_Guam_UnitedStates,Unassigned,Guam,United States,X,X,,,,,,,,,,,,,
Unassigned_NorthernMarianaIslands_UnitedStates,Unassignned,Northern Mariana Islands,United States,X,X,,,,,,,,,,,,,
Unassigned_PuertoRico_UnitedStates,Unassigned,Puerto Rico,United States,X,X,,,,,,,,,,,,,
Adjuntas_PuertoRico_UnitedStates,Adjuntas,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Aguada_PuertoRico_UnitedStates,Aguada,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Aguadilla_PuertoRico_UnitedStates,Aguadilla,Puerto Rico,United States,,,,X,,X,X,,,,,,,,
AguasBuenas_PuertoRico_UnitedStates,AguasBuenas,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Aibonito_PuertoRico_UnitedStates,Aibonito,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Anasco_PuertoRico_UnitedStates,Anasco,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Arecibo_PuertoRico_UnitedStates,Arecibo,Puerto Rico,United States,,,,X,,X,X,,,,,,,,
Arroyo_PuertoRico_UnitedStates,Arroyo,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Barceloneta_PuertoRico_UnitedStates,Barceloneta,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Barranquitas_PuertoRico_UnitedStates,Barranquitas,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Bayamon_PuertoRico_UnitedStates,Bayamon,Puerto Rico,United States,,,,X,,X,X,,,,,,,,
CaboRojo_PuertoRico_UnitedStates,CaboRojo,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Caguas_PuertoRico_UnitedStates,Caguas,Puerto Rico,United States,,,,X,,X,X,,,,,,,,
Camuy_PuertoRico_UnitedStates,Camuy,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Canovanas_PuertoRico_UnitedStates,Canovanas,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Carolina_PuertoRico_UnitedStates,Carolina,Puerto Rico,United States,,,,X,,X,X,,,,,,,,
Catano_PuertoRico_UnitedStates,Catano,Puerto Rico,United States,,,,X,,X,,,,,,,,,
"CayeyMunicipio,PuertoRico_UnitedStates","CayeyMunicipio,PuertoRico",Puerto Rico,United States,,,,X,,,,,,,,,,,
Ceiba_PuertoRico_UnitedStates,Ceiba,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Ciales_PuertoRico_UnitedStates,Ciales,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Cidra_PuertoRico_UnitedStates,Cidra,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Coamo_PuertoRico_UnitedStates,Coamo,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Comerio_PuertoRico_UnitedStates,Comerio,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Corozal_PuertoRico_UnitedStates,Corozal,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Culebra_PuertoRico_UnitedStates,Culebra,Puerto Rico,United States,,,,X,,,,,,,,,,,
Dorado_PuertoRico_UnitedStates,Dorado,Puerto Rico,United States,,,,X,,X,X,,,,,,,,
Fajardo_PuertoRico_UnitedStates,Fajardo,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Florida_PuertoRico_UnitedStates,Florida,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Guanica_PuertoRico_UnitedStates,Guanica,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Guayama_PuertoRico_UnitedStates,Guayama,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Guayanilla_PuertoRico_UnitedStates,Guayanilla,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Guaynabo_PuertoRico_UnitedStates,Guaynabo,Puerto Rico,United States,,,,X,,X,X,,,,,,,,
Gurabo_PuertoRico_UnitedStates,Gurabo,Puerto Rico,United States,,,,X,,X,X,,,,,,,,
Hatillo_PuertoRico_UnitedStates,Hatillo,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Hormigueros_PuertoRico_UnitedStates,Hormigueros,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Humacao_PuertoRico_UnitedStates,Humacao,Puerto Rico,United States,,,,X,,X,X,,,,,,,,
Isabela_PuertoRico_UnitedStates,Isabela,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Jayuya_PuertoRico_UnitedStates,Jayuya,Puerto Rico,United States,,,,X,,X,,,,,,,,,
JuanaDiaz_PuertoRico_UnitedStates,JuanaDiaz,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Juncos_PuertoRico_UnitedStates,Juncos,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Lajas_PuertoRico_UnitedStates,Lajas,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Lares_PuertoRico_UnitedStates,Lares,Puerto Rico,United States,,,,X,,X,,,,,,,,,
LasMarias_PuertoRico_UnitedStates,LasMarias,Puerto Rico,United States,,,,X,,,,,,,,,,,
LasPiedras_PuertoRico_UnitedStates,LasPiedras,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Loiza_PuertoRico_UnitedStates,Loiza,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Luquillo_PuertoRico_UnitedStates,Luquillo,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Manati_PuertoRico_UnitedStates,Manati,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Maricao_PuertoRico_UnitedStates,Maricao,Puerto Rico,United States,,,,X,,,,,,,,,,,
Maunabo_PuertoRico_UnitedStates,Maunabo,Puerto Rico,United States,,,,X,,,,,,,,,,,
Mayaguez_PuertoRico_UnitedStates,Mayaguez,Puerto Rico,United States,,,,X,,X,X,,,,,,,,
Moca_PuertoRico_UnitedStates,Moca,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Morovis_PuertoRico_UnitedStates,Morovis,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Naguabo_PuertoRico_UnitedStates,Naguabo,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Naranjito_PuertoRico_UnitedStates,Naranjito,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Orocovis_PuertoRico_UnitedStates,Orocovis,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Patillas_PuertoRico_UnitedStates,Patillas,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Penuelas_PuertoRico_UnitedStates,Penuelas,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Ponce_PuertoRico_UnitedStates,Ponce,Puerto Rico,United States,,,,X,,X,X,,,,,,,,
Quebradillas_PuertoRico_UnitedStates,Quebradillas,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Rincon_PuertoRico_UnitedStates,Rincon,Puerto Rico,United States,,,,X,,X,,,,,,,,,
RioGrande_PuertoRico_UnitedStates,RioGrande,Puerto Rico,United States,,,,X,,X,X,,,,,,,,
SabanaGrande_PuertoRico_UnitedStates,SabanaGrande,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Salinas_PuertoRico_UnitedStates,Salinas,Puerto Rico,United States,,,,X,,X,,,,,,,,,
SanGerman_PuertoRico_UnitedStates,SanGerman,Puerto Rico,United States,,,,X,,X,,,,,,,,,
SanJuan_PuertoRico_UnitedStates,SanJuan,Puerto Rico,United States,,,,X,,X,X,,,,,,,,
SanLorenzo_PuertoRico_UnitedStates,SanLorenzo,Puerto Rico,United States,,,,X,,X,,,,,,,,,
SanSebastian_PuertoRico_UnitedStates,SanSebastian,Puerto Rico,United States,,,,X,,X,,,,,,,,,
SantaIsabel_PuertoRico_UnitedStates,SantaIsabel,Puerto Rico,United States,,,,X,,X,,,,,,,,,
ToaAlta_PuertoRico_UnitedStates,ToaAlta,Puerto Rico,United States,,,,X,,X,,,,,,,,,
ToaBaja_PuertoRico_UnitedStates,ToaBaja,Puerto Rico,United States,,,,X,,X,X,,,,,,,,
TrujilloAlto_PuertoRico_UnitedStates,TrujilloAlto,Puerto Rico,United States,,,,X,,X,X,,,,,,,,
Utuado_PuertoRico_UnitedStates,Utuado,Puerto Rico,United States,,,,X,,X,,,,,,,,,
VegaAlta_PuertoRico_UnitedStates,VegaAlta,Puerto Rico,United States,,,,X,,X,,,,,,,,,
VegaBaja_PuertoRico_UnitedStates,VegaBaja,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Vieques_PuertoRico_UnitedStates,Vieques,Puerto Rico,United States,,,,X,,,,,,,,,,,
Villalba_PuertoRico_UnitedStates,Villalba,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Yabucoa_PuertoRico_UnitedStates,Yabucoa,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Yauco_PuertoRico_UnitedStates,Yauco,Puerto Rico,United States,,,,X,,X,,,,,,,,,
Limburg_Flanders_Belgium,Limburg,Flanders,Belgium,,,,,X,,X,X,,,,,,,
Luxembourg_Wallonia_Belgium,Luxembourg,Wallonia,Belgium,,,,,X,,X,X,,,,,,,
Antwerp_Flanders_Belgium,Antwerp,Flanders,Belgium,,,,,X,,X,X,,,,,,,
Namur_Wallonia_Belgium,Namur,Wallonia,Belgium,,,,,X,,X,X,,,,,,,
Liege_Wallonia_Belgium,Liege,Wallonia,Belgium,,,,,X,,X,X,,,,,,,
Hainaut_Wallonia_Belgium,Hainaut,Wallonia,Belgium,,,,,X,,X,X,,,,,,,
WalloonBrabant_Wallonia_Belgium,WalloonBrabant,Wallonia,Belgium,,,,,X,,X,X,,,,,,,
Brussels-Capital_Brussels-Capital_Belgium,Brussels-Capital,Brussels-Capital,Belgium,,,,,X,,X,X,,,,,,,
WestFlanders_Flanders_Belgium,WestFlanders,Flanders,Belgium,,,,,X,,X,X,,,,,,,
FlemishBrabant_Flanders_Belgium,FlemishBrabant,Flanders,Belgium,,,,,X,,X,X,,,,,,,
EastFlanders_Flanders_Belgium,EastFlanders,Flanders,Belgium,,,,,X,,X,X,,,,,,,
Herault_Occitania_France,Herault,Occitania,France,,,,,X,,,X,,,,,,,
Gironde_NewAquitaine_France,Gironde,NewAquitaine,France,,,,,X,,,X,,,,,,,
Gers_Occitania_France,Gers,Occitania,France,,,,,X,,,X,,,,,,,
Gard_Occitania_France,Gard,Occitania,France,,,,,X,,,X,,,,,,,
Ille-et-Vilaine_Brittany_France,Ille-et-Vilaine,Brittany,France,,,,,X,,,X,,,,,,,
Haute-Garonne_Occitania_France,Haute-Garonne,Occitania,France,,,,,X,,,X,,,,,,,
Indre_Centre-LoireValley_France,Indre,Centre-LoireValley,France,,,,,X,,,X,,,,,,,
Loire-Atlantique_PaysdelaLoire_France,Loire-Atlantique,PaysdelaLoire,France,,,,,X,,,X,,,,,,,
Isere_Auvergne-Rhone-Alpes_France,Isere,Auvergne-Rhone-Alpes,France,,,,,X,,,X,,,,,,,
Jura_Bourgogne-Franche-Comte_France,Jura,Bourgogne-Franche-Comte,France,,,,,X,,,X,,,,,,,
Landes_NewAquitaine_France,Landes,NewAquitaine,France,,,,,X,,,X,,,,,,,
Loir-et-Cher_Centre-LoireValley_France,Loir-et-Cher,Centre-LoireValley,France,,,,,X,,,X,,,,,,,
Loire_Auvergne-Rhone-Alpes_France,Loire,Auvergne-Rhone-Alpes,France,,,,,X,,,X,,,,,,,
Haute-Loire_Auvergne-Rhone-Alpes_France,Haute-Loire,Auvergne-Rhone-Alpes,France,,,,,X,,,X,,,,,,,
Finistere_Brittany_France,Finistere,Brittany,France,,,,,X,,,X,,,,,,,
Loiret_Centre-LoireValley_France,Loiret,Centre-LoireValley,France,,,,,X,,,X,,,,,,,
Indre-et-Loire_Centre-LoireValley_France,Indre-et-Loire,Centre-LoireValley,France,,,,,X,,,X,,,,,,,
Eure-et-Loir_Centre-LoireValley_France,Eure-et-Loir,Centre-LoireValley,France,,,,,X,,,X,,,,,,,
Bouches-du-Rhone_Provence-Alpes-Coted'Azur_France,Bouches-du-Rhone,Provence-Alpes-Coted'Azur,France,,,,,X,,,X,,,,,,,
Drome_Auvergne-Rhone-Alpes_France,Drome,Auvergne-Rhone-Alpes,France,,,,,X,,,X,,,,,,,
Aube_GrandEst_France,Aube,GrandEst,France,,,,,X,,,X,,,,,,,
Aude_Occitania_France,Aude,Occitania,France,,,,,X,,,X,,,,,,,
Aveyron_Occitania_France,Aveyron,Occitania,France,,,,,X,,,X,,,,,,,
Lot_Occitania_France,Lot,Occitania,France,,,,,X,,,X,,,,,,,
Calvados_Normandy_France,Calvados,Normandy,France,,,,,X,,,X,,,,,,,
Cantal_Auvergne-Rhone-Alpes_France,Cantal,Auvergne-Rhone-Alpes,France,,,,,X,,,X,,,,,,,
Charente_NewAquitaine_France,Charente,NewAquitaine,France,,,,,X,,,X,,,,,,,
Charente-Maritime_NewAquitaine_France,Charente-Maritime,NewAquitaine,France,,,,,X,,,X,,,,,,,
Cher_Centre-LoireValley_France,Cher,Centre-LoireValley,France,,,,,X,,,X,,,,,,,
Correze_NewAquitaine_France,Correze,NewAquitaine,France,,,,,X,,,X,,,,,,,
Cote-d'Or_Bourgogne-Franche-Comte_France,Cote-d'Or,Bourgogne-Franche-Comte,France,,,,,X,,,X,,,,,,,
Cotes-d'Armor_Brittany_France,Cotes-d'Armor,Brittany,France,,,,,X,,,X,,,,,,,
Creuse_NewAquitaine_France,Creuse,NewAquitaine,France,,,,,X,,,X,,,,,,,
Dordogne_NewAquitaine_France,Dordogne,NewAquitaine,France,,,,,X,,,X,,,,,,,
Doubs_Bourgogne-Franche-Comte_France,Doubs,Bourgogne-Franche-Comte,France,,,,,X,,,X,,,,,,,
Eure_Normandy_France,Eure,Normandy,France,,,,,X,,,X,,,,,,,
Lot-et-Garonne_NewAquitaine_France,Lot-et-Garonne,NewAquitaine,France,,,,,X,,,X,,,,,,,
Lozere_Occitania_France,Lozere,Occitania,France,,,,,X,,,X,,,,,,,
Maine-et-Loire_PaysdelaLoire_France,Maine-et-Loire,PaysdelaLoire,France,,,,,X,,,X,,,,,,,
Vienne_NewAquitaine_France,Vienne,NewAquitaine,France,,,,,X,,,X,,,,,,,
Haute-Vienne_NewAquitaine_France,Haute-Vienne,NewAquitaine,France,,,,,X,,,X,,,,,,,
Vosges_GrandEst_France,Vosges,GrandEst,France,,,,,X,,,X,,,,,,,
Yonne_Bourgogne-Franche-Comte_France,Yonne,Bourgogne-Franche-Comte,France,,,,,X,,,X,,,,,,,
Territoire-de-Belfort_Bourgogne-Franche-Comte_France,Territoire-de-Belfort,Bourgogne-Franche-Comte,France,,,,,X,,,X,,,,,,,
Essonne_Ile-de-France_France,Essonne,Ile-de-France,France,,,,,X,,,X,,,,,,,
Hauts-de-Seine_Ile-de-France_France,Hauts-de-Seine,Ile-de-France,France,,,,,X,,,X,,,,,,,
Seine-Saint-Denis_Ile-de-France_France,Seine-Saint-Denis,Ile-de-France,France,,,,,X,,,X,,,,,,,
Val-de-Marne_Ile-de-France_France,Val-de-Marne,Ile-de-France,France,,,,,X,,,X,,,,,,,
Val-d'Oise_Ile-de-France_France,Val-d'Oise,Ile-de-France,France,,,,,X,,,X,,,,,,,
Ain_Auvergne-Rhone-Alpes_France,Ain,Auvergne-Rhone-Alpes,France,,,,,X,,,X,,,,,,,
Aisne_Hauts-de-France_France,Aisne,Hauts-de-France,France,,,,,X,,,X,,,,,,,
Allier_Auvergne-Rhone-Alpes_France,Allier,Auvergne-Rhone-Alpes,France,,,,,X,,,X,,,,,,,
Alpes-de-Haute-Provence_Provence-Alpes-Coted'Azur_France,Alpes-de-Haute-Provence,Provence-Alpes-Coted'Azur,France,,,,,X,,,X,,,,,,,
Hautes-Alpes_Provence-Alpes-Coted'Azur_France,Hautes-Alpes,Provence-Alpes-Coted'Azur,France,,,,,X,,,X,,,,,,,
MaritimeAlps_Provence-Alpes-Coted'Azur_France,MaritimeAlps,Provence-Alpes-Coted'Azur,France,,,,,X,,,X,,,,,,,
Ardeche_Auvergne-Rhone-Alpes_France,Ardeche,Auvergne-Rhone-Alpes,France,,,,,X,,,X,,,,,,,
Vendee_PaysdelaLoire_France,Vendee,PaysdelaLoire,France,,,,,X,,,X,,,,,,,
Haute-Corse_Corsica_France,Haute-Corse,Corsica,France,,,,,X,,,X,,,,,,,
SouthCorsica_Corsica_France,SouthCorsica,Corsica,France,,,,,X,,,X,,,,,,,
Ariege_Occitania_France,Ariege,Occitania,France,,,,,X,,,X,,,,,,,
Ardennes_GrandEst_France,Ardennes,GrandEst,France,,,,,X,,,X,,,,,,,
Vaucluse_Provence-Alpes-Coted'Azur_France,Vaucluse,Provence-Alpes-Coted'Azur,France,,,,,X,,,X,,,,,,,
Tarn-et-Garonne_Occitania_France,Tarn-et-Garonne,Occitania,France,,,,,X,,,X,,,,,,,
Manche_Normandy_France,Manche,Normandy,France,,,,,X,,,X,,,,,,,
Marne_GrandEst_France,Marne,GrandEst,France,,,,,X,,,X,,,,,,,
Haute-Marne_GrandEst_France,Haute-Marne,GrandEst,France,,,,,X,,,X,,,,,,,
Mayenne_PaysdelaLoire_France,Mayenne,PaysdelaLoire,France,,,,,X,,,X,,,,,,,
Meurthe-et-Moselle_GrandEst_France,Meurthe-et-Moselle,GrandEst,France,,,,,X,,,X,,,,,,,
Meuse_GrandEst_France,Meuse,GrandEst,France,,,,,X,,,X,,,,,,,
Morbihan_Brittany_France,Morbihan,Brittany,France,,,,,X,,,X,,,,,,,
Moselle_GrandEst_France,Moselle,GrandEst,France,,,,,X,,,X,,,,,,,
Nievre_Bourgogne-Franche-Comte_France,Nievre,Bourgogne-Franche-Comte,France,,,,,X,,,X,,,,,,,
Nord_Hauts-de-France_France,Nord,Hauts-de-France,France,,,,,X,,,X,,,,,,,
Oise_Hauts-de-France_France,Oise,Hauts-de-France,France,,,,,X,,,X,,,,,,,
Orne_Normandy_France,Orne,Normandy,France,,,,,X,,,X,,,,,,,
Pas-de-Calais_Hauts-de-France_France,Pas-de-Calais,Hauts-de-France,France,,,,,X,,,X,,,,,,,
Puy-de-Dome_Auvergne-Rhone-Alpes_France,Puy-de-Dome,Auvergne-Rhone-Alpes,France,,,,,X,,,X,,,,,,,
Pyrenees-Atlantiques_NewAquitaine_France,Pyrenees-Atlantiques,NewAquitaine,France,,,,,X,,,X,,,,,,,
Hautespyrenees_Occitania_France,Hautespyrenees,Occitania,France,,,,,X,,,X,,,,,,,
Pyrenees-Orientales_Occitania_France,Pyrenees-Orientales,Occitania,France,,,,,X,,,X,,,,,,,
Tarn_Occitania_France,Tarn,Occitania,France,,,,,X,,,X,,,,,,,
Somme_Hauts-de-France_France,Somme,Hauts-de-France,France,,,,,X,,,X,,,,,,,
Deux-Sevres_NewAquitaine_France,Deux-Sevres,NewAquitaine,France,,,,,X,,,X,,,,,,,
Yvelines_Ile-de-France_France,Yvelines,Ile-de-France,France,,,,,X,,,X,,,,,,,
Seine-et-Marne_Ile-de-France_France,Seine-et-Marne,Ile-de-France,France,,,,,X,,,X,,,,,,,
Seine-Maritime_Normandy_France,Seine-Maritime,Normandy,France,,,,,X,,,X,,,,,,,
Var_Provence-Alpes-Coted'Azur_France,Var,Provence-Alpes-Coted'Azur,France,,,,,X,,,X,,,,,,,
Paris_Ile-de-France_France,Paris,Ile-de-France,France,,,,,X,,X,X,,,,,,,
Savoy_Auvergne-Rhone-Alpes_France,Savoy,Auvergne-Rhone-Alpes,France,,,,,X,,,X,,,,,,,
Saone-et-Loire_Bourgogne-Franche-Comte_France,Saone-et-Loire,Bourgogne-Franche-Comte,France,,,,,X,,,X,,,,,,,
Haute-Saone_Bourgogne-Franche-Comte_France,Haute-Saone,Bourgogne-Franche-Comte,France,,,,,X,,,X,,,,,,,
Rhone_Auvergne-Rhone-Alpes_France,Rhone,Auvergne-Rhone-Alpes,France,,,,,X,,,X,,,,,,,
Haut-Rhin_GrandEst_France,Haut-Rhin,GrandEst,France,,,,,X,,,X,,,,,,,
Bas-Rhin_GrandEst_France,Bas-Rhin,GrandEst,France,,,,,X,,,X,,,,,,,
UpperSavoy_Auvergne-Rhone-Alpes_France,UpperSavoy,Auvergne-Rhone-Alpes,France,,,,,X,,,X,,,,,,,
Sarthe_PaysdelaLoire_France,Sarthe,PaysdelaLoire,France,,,,,X,,,X,,,,,,,
Orkney_Scotland_UnitedKingdom,Orkney,Scotland,UnitedKingdom,,,,,X,X,,,,,,,,,
WesternIsles_Scotland_UnitedKingdom,WesternIsles,Scotland,UnitedKingdom,,,,,X,,,,,,,,,,
Surrey_England_UnitedKingdom,Surrey,England,UnitedKingdom,,,,,X,X,,X,,,,,,,
Suffolk_England_UnitedKingdom,Suffolk,England,UnitedKingdom,,,,,X,X,,X,,,,,,,
LondonBoroughofTowerHamlets_England_UnitedKingdom,LondonBoroughofTowerHamlets,England,UnitedKingdom,,,,,X,,,X,,,,,,,
LondonBoroughofBarkingandDagenham_England_UnitedKingdom,LondonBoroughofBarkingandDagenham,England,UnitedKingdom,,,,,X,,,X,,,,,,,
Essex_England_UnitedKingdom,Essex,England,UnitedKingdom,,,,,X,X,,X,,,,,,,
Lincolnshire_England_UnitedKingdom,Lincolnshire,England,UnitedKingdom,,,,,X,X,,X,,,,,,,
NorthYorkshire_England_UnitedKingdom,NorthYorkshire,England,UnitedKingdom,,,,,X,X,,X,,,,,,,
Oxfordshire_England_UnitedKingdom,Oxfordshire,England,UnitedKingdom,,,,,X,X,,X,,,,,,,
Cumbria_England_UnitedKingdom,Cumbria,England,UnitedKingdom,,,,,X,X,,X,,,,,,,
Cornwall_England_UnitedKingdom,Cornwall,England,UnitedKingdom,,,,,X,X,,X,,,,,,,
Leicester_England_UnitedKingdom,Leicester,England,UnitedKingdom,,,,,X,X,,X,,,,,,,
